age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
39,7,1,1,0,1179,0,0,0,25,5,284,1,-1,0,3,1
35,4,2,2,0,471,0,0,0,5,6,276,2,-1,0,3,1
33,9,2,2,0,1636,1,0,0,27,2,165,1,-1,0,3,1
42,4,0,2,0,1243,0,0,0,26,8,1000,4,-1,0,3,1
30,0,2,2,0,0,1,0,0,4,2,730,2,-1,0,3,1
34,0,1,1,0,869,0,0,2,6,5,1677,1,-1,0,3,1
36,9,2,1,0,1228,1,0,0,4,5,303,3,-1,0,3,1
30,0,1,1,0,1265,1,1,2,26,5,414,2,-1,0,3,1
33,7,1,1,0,1697,0,0,0,4,5,489,1,182,1,2,1
34,9,1,1,0,1,0,0,0,28,8,535,2,-1,0,3,1
45,4,1,2,0,160,0,0,0,30,4,619,1,-1,0,3,1
45,11,1,2,0,406,0,0,0,7,9,314,1,-1,0,3,1
30,9,2,2,0,655,0,0,0,6,10,384,2,-1,0,3,1
28,0,2,1,0,762,0,0,0,18,9,115,3,-1,0,3,1
47,4,2,2,0,255,0,1,0,30,7,802,4,-1,0,3,1
32,8,1,1,0,1536,0,0,0,7,8,289,2,-1,0,3,1
42,4,1,2,0,1435,1,0,0,7,5,1148,1,-1,0,3,1
47,9,1,1,0,1219,0,0,0,18,8,697,4,-1,0,3,1
27,8,2,1,0,213,0,0,0,27,3,378,1,-1,0,3,1
33,0,1,1,0,920,0,0,0,30,4,344,1,-1,0,3,1
36,0,1,1,0,1031,0,0,0,17,6,282,4,-1,0,3,1
42,0,0,1,0,527,0,1,0,22,10,181,1,185,1,2,1
28,6,2,2,0,2503,0,0,0,25,5,426,1,-1,0,3,1
46,9,1,1,0,1167,1,0,0,21,11,1540,2,-1,0,3,1
45,1,0,0,0,-207,0,0,0,15,7,878,2,-1,0,3,1
46,1,1,1,0,1147,1,0,0,20,4,720,1,-1,0,3,1
29,4,2,2,0,1170,0,0,0,20,4,453,1,-1,0,3,1
31,4,1,2,0,792,0,0,0,20,8,763,14,-1,0,3,1
33,1,2,0,0,127,1,0,2,29,5,1059,2,-1,0,3,1
30,0,1,1,0,0,0,0,0,1,6,318,1,-1,0,3,1
29,6,2,2,0,121,1,0,2,30,5,1500,2,-1,0,3,1
44,7,2,1,0,618,0,0,0,12,5,193,1,-1,0,3,1
34,1,1,1,0,2495,1,0,2,23,5,924,1,-1,0,3,1
32,4,2,2,0,520,0,0,0,3,2,443,2,-1,0,3,1
39,1,1,0,0,118,0,0,0,3,2,906,1,-1,0,3,1
28,4,2,2,0,939,1,0,2,27,5,740,1,-1,0,3,1
29,1,2,1,0,-20,0,1,0,21,7,574,1,-1,0,3,1
29,1,1,1,0,940,1,1,0,15,5,382,1,-1,0,3,1
31,4,1,1,0,0,0,0,0,11,8,720,1,-1,0,3,1
31,7,1,1,0,447,0,0,0,4,6,327,3,77,3,2,1
27,4,2,1,0,843,0,0,0,8,1,187,1,-1,0,3,1
39,7,2,1,0,91,0,0,0,3,9,213,1,185,1,2,1
27,7,1,1,0,0,1,0,0,22,7,1608,13,-1,0,3,1
34,0,1,1,0,247,0,0,0,8,10,401,2,-1,0,3,1
45,1,1,1,0,154,1,0,2,7,5,1138,1,-1,0,3,1
35,4,1,2,0,1731,0,0,0,31,7,361,4,-1,0,3,1
38,0,0,1,0,19,1,0,0,5,2,1130,3,251,2,2,1
38,1,0,1,0,0,1,0,0,21,10,576,1,183,4,2,1
33,7,1,1,0,478,0,0,0,30,4,475,2,-1,0,3,1
43,4,2,2,0,2081,0,0,0,22,10,554,3,-1,0,3,1
41,9,1,1,0,965,0,0,0,22,8,336,10,-1,0,3,1
46,9,1,1,0,332,1,0,2,9,5,772,1,-1,0,3,1
40,10,1,1,0,1960,1,0,2,2,6,605,6,-1,0,3,1
33,0,0,1,0,294,1,0,0,8,5,763,1,-1,0,3,1
35,6,1,1,0,188,1,1,2,5,6,1865,2,-1,0,3,1
36,4,1,2,0,254,0,0,0,3,2,303,2,-1,0,3,1
28,8,2,1,0,1377,1,0,0,14,5,688,2,-1,0,3,1
47,4,1,2,0,600,0,0,0,19,8,290,15,-1,0,3,1
46,7,1,1,0,273,0,0,0,22,8,565,2,-1,0,3,1
34,4,1,2,0,0,1,0,0,30,4,300,1,86,1,2,1
33,0,2,2,0,146,0,0,0,22,10,380,1,91,3,2,1
32,7,2,1,0,486,0,0,0,29,1,1181,1,-1,0,3,1
35,1,1,3,0,1201,0,0,2,18,6,537,1,-1,0,3,1
38,4,1,2,0,385,1,0,1,28,10,154,1,-1,0,3,1
37,4,1,2,0,238,0,0,0,3,2,185,1,92,1,2,1
31,4,1,2,0,1812,0,0,0,30,4,461,1,-1,0,3,1
38,4,1,2,0,413,0,0,0,13,10,252,2,183,3,2,1
31,1,1,1,0,152,1,1,0,8,7,831,1,-1,0,3,1
34,1,1,0,0,1031,1,0,2,29,5,751,3,-1,0,3,1
38,4,1,2,0,613,0,0,0,3,2,239,1,-1,0,3,1
31,4,1,2,0,1331,0,0,0,30,4,297,1,86,3,2,1
30,10,2,2,0,302,0,0,0,11,2,528,3,-1,0,3,1
38,0,1,1,0,47,1,0,0,4,5,288,5,-1,0,3,1
34,9,2,2,0,992,1,0,0,5,2,71,2,-1,0,3,1
33,1,2,1,0,76,1,0,2,4,6,1141,4,-1,0,3,1
28,3,2,2,0,19,0,0,0,17,4,149,1,-1,0,3,1
27,1,2,0,0,232,1,0,0,26,10,701,2,-1,0,3,1
27,1,2,1,0,535,0,0,0,13,5,159,1,87,3,2,1
34,9,1,2,0,127,0,0,0,3,6,117,1,-1,0,3,1
36,1,1,1,0,324,1,1,0,16,7,830,1,-1,0,3,1
47,7,0,2,0,1639,0,0,0,12,1,349,1,-1,0,3,1
32,0,1,1,0,0,1,0,0,30,4,177,2,-1,0,3,1
35,4,1,2,0,323,0,0,0,11,1,261,2,-1,0,3,1
46,1,1,1,0,668,1,0,2,15,5,1263,2,-1,0,3,1
33,1,1,0,0,5,1,0,0,17,4,1007,2,-1,0,3,1
32,0,2,1,0,131,1,0,0,22,6,522,1,183,2,2,1
33,4,1,2,0,271,1,0,0,13,11,182,2,91,2,2,1
30,4,2,2,0,617,0,0,0,27,2,192,2,-1,0,3,1
39,7,2,1,0,403,1,0,0,7,5,1262,3,-1,0,3,1
31,4,1,2,0,131,0,0,0,18,2,332,2,-1,0,3,1
33,4,1,2,0,273,1,0,2,16,5,803,1,-1,0,3,1
45,1,1,0,0,101,1,0,2,12,5,460,5,-1,0,3,1
45,0,1,1,0,0,0,1,1,15,7,533,3,-1,0,3,1
31,9,2,1,0,2544,0,0,0,15,7,252,1,184,3,2,1
33,9,1,2,0,1699,0,0,0,6,11,178,2,94,1,2,1
28,8,2,1,0,69,0,0,0,30,1,532,2,-1,0,3,1
30,7,2,1,1,-366,1,0,0,18,7,516,1,-1,0,3,1
29,1,1,1,0,580,1,1,0,17,4,1311,2,-1,0,3,1
45,9,1,2,0,377,1,0,2,19,6,835,3,-1,0,3,1
31,1,1,1,0,1766,0,1,0,5,6,166,2,-1,0,3,1
43,7,1,1,0,-236,1,0,0,28,7,745,7,-1,0,3,1
42,7,1,1,0,774,0,0,0,28,1,997,1,-1,0,3,1
46,0,1,1,0,659,1,0,1,29,7,1127,11,-1,0,3,1
34,9,1,2,0,149,0,0,0,22,8,739,2,-1,0,3,1
47,0,1,1,0,290,1,0,0,22,7,1352,2,-1,0,3,1
40,8,2,1,0,595,1,0,0,3,6,406,2,-1,0,3,1
45,9,1,1,0,0,1,0,0,7,12,344,1,-1,0,3,1
42,10,1,2,0,576,0,0,0,3,6,447,2,96,1,2,1
43,9,1,1,0,1358,0,0,0,10,3,159,3,-1,0,3,1
29,7,2,2,0,1788,0,0,0,27,10,353,1,-1,0,3,1
44,6,0,2,0,1070,1,0,0,12,8,137,2,104,3,2,1
30,0,2,1,0,1309,0,0,0,28,1,622,1,-1,0,3,1
48,4,1,2,0,0,0,1,0,19,2,204,4,182,1,2,1
33,4,2,3,0,1534,1,0,0,11,7,1041,2,-1,0,3,1
36,4,1,2,0,535,0,0,0,20,4,150,2,-1,0,3,1
35,10,2,2,0,415,0,0,0,4,5,164,2,89,2,2,1
32,0,1,1,0,35,0,0,0,17,12,324,3,126,3,2,1
29,0,2,1,0,306,1,0,0,18,5,774,4,-1,0,3,1
35,0,0,1,0,1224,1,0,0,3,11,187,1,-1,0,3,1
31,9,1,2,0,2166,0,0,0,13,7,577,6,182,2,2,1
35,4,1,2,0,925,0,0,0,8,6,200,4,-1,0,3,1
36,4,1,2,0,495,0,0,0,5,8,157,3,97,2,2,1
46,1,1,3,0,842,1,0,1,8,5,833,1,-1,0,3,1
38,9,2,1,0,1711,0,0,1,30,9,234,1,-1,0,3,1
38,9,1,1,0,1478,0,0,0,12,8,926,4,-1,0,3,1
30,1,1,1,0,167,1,0,0,10,7,255,1,-1,0,3,1
39,9,2,1,0,1022,1,0,2,20,5,1410,2,-1,0,3,1
30,0,2,2,0,305,0,0,0,4,2,227,2,-1,0,3,1
34,1,0,3,0,172,0,0,0,15,6,177,1,-1,0,3,1
27,7,2,1,0,453,0,0,0,19,4,142,2,-1,0,3,1
32,4,1,2,0,169,0,0,1,14,8,698,2,-1,0,3,1
36,1,1,0,0,378,1,0,0,5,5,1240,1,-1,0,3,1
46,9,1,1,0,57,0,0,2,28,5,796,1,-1,0,3,1
39,9,1,2,0,1293,0,0,0,3,6,140,2,-1,0,3,1
33,9,2,1,0,2085,0,0,0,9,2,501,2,-1,0,3,1
48,2,2,1,0,315,0,0,2,11,2,271,1,-1,0,3,1
38,1,1,1,0,1627,0,0,2,16,6,1323,9,-1,0,3,1
33,9,2,1,0,1429,1,0,0,31,8,268,8,-1,0,3,1
34,9,0,2,0,674,1,0,0,7,8,587,2,-1,0,3,1
36,1,1,1,0,218,1,0,0,4,5,619,6,-1,0,3,1
36,6,1,1,0,1184,1,0,0,6,4,1063,1,-1,0,3,1
48,0,1,1,0,660,0,0,0,18,2,318,1,561,2,2,1
42,4,2,2,1,0,1,0,0,21,11,824,1,-1,0,3,1
31,0,2,1,0,747,1,0,2,26,5,543,2,-1,0,3,1
32,9,2,2,0,1246,1,0,0,30,4,509,1,85,2,2,1
33,4,1,2,0,271,1,0,0,14,8,801,2,-1,0,3,1
41,10,1,2,0,0,0,0,0,30,10,373,3,-1,0,3,1
47,0,0,1,0,295,1,0,2,6,6,94,2,-1,0,3,1
30,7,1,1,0,129,1,0,2,26,5,1446,7,-1,0,3,1
31,9,1,2,0,636,1,0,0,4,5,352,4,-1,0,3,1
30,7,0,1,0,341,1,0,0,20,11,478,1,-1,0,3,1
33,7,1,1,0,227,1,1,0,13,8,477,2,-1,0,3,1
32,4,2,2,0,2536,1,0,0,26,8,958,6,-1,0,3,1
28,8,2,1,0,0,0,0,0,18,2,209,20,-1,0,3,1
37,4,1,2,0,1113,0,0,0,2,3,229,1,182,1,2,1
39,1,1,1,0,1382,1,0,0,11,2,397,2,-1,0,3,1
43,0,1,1,0,132,0,0,0,27,5,187,2,71,1,2,1
35,9,2,1,0,344,0,0,0,27,8,519,16,-1,0,3,1
35,1,2,1,0,885,1,0,0,15,7,632,6,-1,0,3,1
36,9,1,1,0,368,1,1,2,6,5,1597,2,-1,0,3,1
35,7,2,0,0,167,0,1,0,11,7,614,2,-1,0,3,1
32,4,1,2,0,1388,1,0,0,30,4,753,1,-1,0,3,1
43,1,1,1,0,2160,0,0,0,8,9,261,1,98,1,2,1
39,9,1,1,0,1587,1,0,0,2,6,171,3,-1,0,3,1
35,4,0,2,0,1723,1,0,0,25,7,862,1,-1,0,3,1
34,1,1,1,0,243,1,0,0,18,5,507,1,-1,0,3,1
37,11,2,2,0,0,0,0,0,8,6,257,2,97,1,2,1
46,1,1,0,0,977,0,1,1,2,2,436,3,-1,0,3,1
33,0,1,1,0,616,0,0,0,6,9,250,3,-1,0,3,1
40,1,1,0,0,0,1,0,0,21,7,1080,4,-1,0,3,1
40,0,0,1,0,2129,0,0,0,30,4,452,1,-1,0,3,1
46,9,2,1,0,874,0,0,0,19,11,819,3,-1,0,3,1
28,4,2,2,0,1287,1,0,0,26,2,65,1,-1,0,3,1
33,1,1,1,0,-267,1,0,0,20,4,1030,3,-1,0,3,1
37,10,2,1,0,443,0,0,0,29,1,1600,1,-1,0,3,1
38,7,1,1,0,934,1,0,0,14,5,715,1,-1,0,3,1
29,3,2,2,0,19,0,0,0,3,12,274,1,230,1,2,1
32,4,0,2,0,874,0,0,0,12,8,1282,6,-1,0,3,1
31,4,2,1,0,1088,1,0,0,8,4,575,2,-1,0,3,1
32,8,2,2,0,1138,0,0,1,10,2,402,3,-1,0,3,1
34,0,1,2,0,142,1,0,0,13,5,459,1,-1,0,3,1
43,0,2,1,0,733,1,0,0,19,11,1102,3,-1,0,3,1
31,2,2,2,1,-405,1,1,0,13,8,703,2,-1,0,3,1
27,7,2,1,0,246,0,0,0,17,6,453,2,-1,0,3,1
30,4,2,2,0,536,0,0,0,14,1,362,2,91,2,2,1
45,0,0,2,0,1506,0,0,0,28,7,365,4,-1,0,3,1
31,4,2,2,0,354,0,0,0,21,4,242,2,-1,0,3,1
34,0,1,2,0,69,0,1,0,3,8,263,3,251,3,2,1
41,7,2,1,0,-675,1,1,0,18,3,147,4,-1,0,3,1
27,1,2,0,0,377,0,0,0,19,2,645,2,-1,0,3,1
28,0,2,1,0,136,0,0,0,16,6,355,1,-1,0,3,1
42,4,0,1,0,283,1,0,0,23,7,761,1,-1,0,3,1
27,1,1,1,0,419,1,0,2,4,6,1181,2,-1,0,3,1
46,4,0,2,0,1297,0,0,0,11,8,716,3,-1,0,3,1
32,9,2,1,0,40,0,0,0,8,8,419,2,-1,0,3,1
30,6,2,2,0,916,0,0,0,29,12,449,2,-1,0,3,1
28,9,2,1,1,-1042,1,0,2,6,6,712,2,-1,0,3,1
47,10,1,0,0,324,0,0,0,21,11,462,2,-1,0,3,1
46,6,0,2,0,21,0,0,0,30,7,566,2,-1,0,3,1
46,4,0,1,0,0,0,0,0,27,8,763,5,-1,0,3,1
34,9,2,1,0,2085,0,0,0,10,8,356,3,182,2,2,1
35,4,2,2,0,62,1,0,0,20,4,213,3,-1,0,3,1
44,1,1,1,0,1697,1,0,2,4,7,150,2,-1,0,3,1
36,9,1,2,0,341,0,0,0,13,8,282,1,-1,0,3,1
37,4,1,2,0,156,0,0,0,19,11,366,3,-1,0,3,1
37,9,2,2,0,0,1,0,0,23,7,366,6,-1,0,3,1
40,1,1,0,0,57,1,0,0,31,7,1007,9,-1,0,3,1
40,1,0,1,0,973,0,0,0,14,5,449,1,-1,0,3,1
31,4,1,2,0,3,1,1,0,11,2,331,1,-1,0,3,1
36,6,1,1,0,1245,1,0,2,6,6,1469,9,-1,0,3,1
39,1,1,1,0,167,1,1,0,12,5,612,1,-1,0,3,1
47,0,1,3,0,66,0,0,0,7,8,358,1,-1,0,3,1
36,4,1,2,0,625,1,0,0,18,7,1360,9,-1,0,3,1
27,9,2,1,0,1742,1,0,2,16,5,787,1,-1,0,3,1
42,2,0,1,0,335,1,0,0,12,5,580,1,-1,0,3,1
47,1,1,1,0,182,1,0,1,10,7,39,1,-1,0,3,1
33,0,2,1,0,607,0,0,0,27,2,110,2,-1,0,3,1
33,1,1,1,0,0,0,0,0,29,7,454,6,-1,0,3,1
37,9,2,1,0,1435,0,0,0,18,8,724,16,-1,0,3,1
28,0,2,1,0,2290,1,0,0,18,5,2301,1,-1,0,3,1
33,4,1,2,0,679,0,0,0,5,8,1109,2,-1,0,3,1
46,6,1,1,0,548,0,0,0,12,8,1181,4,-1,0,3,1
38,9,2,1,0,565,1,0,0,30,4,1143,1,-1,0,3,1
32,7,1,0,0,228,1,0,0,21,7,1017,6,-1,0,3,1
34,6,1,2,0,0,0,0,0,28,8,730,11,-1,0,3,1
31,9,2,2,0,454,0,0,0,30,4,266,1,-1,0,3,1
32,6,1,1,0,514,1,0,0,11,7,812,1,-1,0,3,1
27,1,2,2,0,567,0,0,0,25,11,238,2,184,1,2,1
36,0,1,2,0,29,0,0,0,12,8,576,1,-1,0,3,1
30,4,2,2,0,502,0,1,0,18,7,572,1,-1,0,3,1
40,9,2,2,0,1175,0,0,0,14,4,184,1,-1,0,3,1
46,0,1,1,0,974,0,0,0,17,3,178,1,-1,0,3,1
35,7,2,2,0,0,0,0,0,3,7,704,1,-1,0,3,1
35,4,0,2,0,434,1,0,0,13,8,1314,2,-1,0,3,1
36,10,2,2,0,1291,0,0,0,3,2,298,1,-1,0,3,1
30,1,2,1,0,315,0,0,0,23,6,1407,1,-1,0,3,1
36,7,1,1,0,394,0,0,0,5,8,324,1,-1,0,3,1
39,2,1,0,0,437,1,0,2,27,10,150,1,-1,0,3,1
32,7,1,1,0,264,1,1,0,19,11,1502,1,-1,0,3,1
28,7,1,1,0,510,1,1,0,8,7,1767,2,-1,0,3,1
32,1,1,0,0,634,0,0,0,29,1,696,1,-1,0,3,1
35,9,0,1,0,84,1,1,0,6,5,954,1,-1,0,3,1
30,1,1,1,0,278,1,1,2,23,5,1073,1,-1,0,3,1
35,9,2,1,0,204,1,0,0,25,5,236,1,-1,0,3,1
43,10,0,1,0,1854,0,0,0,30,4,323,1,-1,0,3,1
29,6,2,2,0,1579,0,0,0,13,7,178,1,181,4,2,1
33,4,2,2,0,224,0,0,0,23,9,409,2,92,4,2,1
28,1,1,1,0,61,1,0,0,4,5,226,2,319,1,2,1
29,9,1,1,0,95,0,1,0,3,2,172,3,-1,0,3,1
31,4,2,1,0,360,1,0,0,18,5,309,1,-1,0,3,1
38,6,2,2,0,605,0,0,1,18,6,1603,10,-1,0,3,1
30,4,2,2,0,376,1,0,0,21,11,710,1,-1,0,3,1
45,10,1,1,0,891,1,0,2,7,1,118,1,-1,0,3,1
37,7,1,1,0,775,0,0,0,14,8,150,2,-1,0,3,1
38,1,1,1,0,622,1,0,2,21,5,611,2,-1,0,3,1
37,9,2,1,0,4,0,0,0,11,8,933,1,-1,0,3,1
34,4,2,2,0,5,0,0,0,18,8,370,2,-1,0,3,1
48,4,1,2,0,2351,0,0,0,15,9,150,1,105,3,2,1
33,7,2,3,0,2297,0,0,0,27,7,527,1,-1,0,3,1
31,7,0,0,0,459,1,0,0,7,5,623,1,293,1,2,1
38,9,2,2,0,110,0,0,2,17,6,1051,3,-1,0,3,1
29,2,1,1,0,714,1,1,0,13,5,482,2,-1,0,3,1
33,4,2,2,0,1304,1,0,0,18,5,536,2,-1,0,3,1
36,3,1,0,0,78,1,0,1,30,7,2692,9,-1,0,3,1
46,7,1,0,0,437,1,0,0,13,5,546,3,-1,0,3,1
34,0,1,1,0,155,0,0,0,5,2,696,2,-1,0,3,1
34,9,1,1,0,294,1,0,0,9,12,265,1,184,3,2,1
32,9,0,2,0,53,0,0,0,22,8,671,2,-1,0,3,1
46,1,1,1,0,640,1,0,0,12,3,215,1,182,4,2,1
32,1,2,1,0,217,1,0,0,15,5,692,3,-1,0,3,1
45,1,1,0,0,804,1,0,2,16,5,528,1,-1,0,3,1
29,10,2,0,0,1374,0,0,0,17,11,309,3,208,4,2,1
45,1,1,1,0,61,1,0,2,26,5,745,4,-1,0,3,1
42,0,0,1,0,153,1,0,2,16,5,844,1,-1,0,3,1
29,1,1,1,0,8,1,1,0,10,7,627,1,-1,0,3,1
37,4,1,2,0,630,0,0,0,30,4,315,1,87,1,2,1
35,4,1,2,0,2161,0,0,0,9,9,569,3,-1,0,3,1
34,1,0,1,0,383,1,0,2,13,5,2231,1,-1,0,3,1
32,7,2,1,0,772,1,0,2,15,5,697,3,-1,0,3,1
35,1,1,3,0,520,1,0,0,17,4,476,1,-1,0,3,1
44,0,1,1,0,205,0,0,0,3,11,289,1,-1,0,3,1
32,7,2,3,0,2378,0,0,0,17,11,1132,2,-1,0,3,1
32,9,2,1,0,116,1,0,0,20,8,718,2,-1,0,3,1
32,1,2,1,0,799,0,1,0,23,7,2078,6,-1,0,3,1
44,0,2,1,0,1534,0,0,0,10,11,95,1,95,3,2,1
37,9,1,3,0,189,0,0,0,16,6,162,2,-1,0,3,1
35,9,2,2,0,1880,0,0,0,20,5,154,1,-1,0,3,1
36,7,0,1,1,0,0,1,0,15,7,687,7,-1,0,3,1
33,4,2,2,0,952,1,0,0,29,4,1241,5,-1,0,3,1
28,1,2,1,0,-197,1,0,2,9,5,2016,2,-1,0,3,1
31,6,2,2,0,1657,1,1,0,28,1,872,1,-1,0,3,1
41,2,1,1,0,30,0,0,0,30,4,460,1,-1,0,3,1
28,8,2,1,0,153,0,0,0,23,7,1124,2,-1,0,3,1
46,0,1,1,0,70,1,0,0,27,3,229,2,-1,0,3,1
32,7,2,1,0,-198,1,0,2,21,5,681,3,-1,0,3,1
41,9,1,2,0,67,1,0,0,19,11,814,1,-1,0,3,1
45,8,2,3,0,1527,0,0,0,8,3,132,1,-1,0,3,1
30,1,2,0,0,253,1,0,0,5,5,259,1,-1,0,3,1
39,1,1,3,0,1181,1,0,0,30,7,650,2,-1,0,3,1
40,9,2,2,0,1646,1,0,0,4,5,392,2,91,3,2,1
35,9,2,2,0,670,0,0,0,13,4,278,4,182,2,2,1
46,0,0,1,0,2196,0,0,0,28,7,573,5,-1,0,3,1
36,9,1,2,0,521,0,0,0,20,10,347,3,-1,0,3,1
40,4,1,2,0,-17,1,1,0,11,5,474,1,256,1,2,1
41,9,2,1,0,650,1,0,0,20,11,2420,3,-1,0,3,1
27,6,2,2,0,168,0,0,0,12,11,123,1,196,1,2,1
27,1,2,1,0,2486,1,0,2,29,5,733,1,-1,0,3,1
44,4,1,2,0,1791,0,0,1,12,8,201,1,182,2,2,1
36,7,1,3,0,618,0,0,0,13,7,360,1,335,2,2,1
34,0,0,1,0,1085,0,0,0,11,3,101,7,-1,0,3,1
30,4,2,2,0,1028,0,0,0,4,2,1294,2,-1,0,3,1
39,4,1,2,0,285,1,0,0,15,7,838,3,-1,0,3,1
32,9,1,1,0,473,0,1,0,10,8,1064,1,95,3,2,1
37,0,2,1,0,245,1,1,2,7,5,732,2,-1,0,3,1
35,4,1,2,0,1133,1,0,0,3,11,102,1,-1,0,3,1
42,4,1,2,0,294,0,0,0,26,8,513,1,-1,0,3,1
27,0,0,1,0,451,1,0,0,16,7,652,1,-1,0,3,1
41,1,1,0,0,1461,1,0,2,6,6,554,2,-1,0,3,1
37,3,2,1,0,465,1,0,0,18,5,899,3,-1,0,3,1
44,10,0,2,0,0,0,0,0,5,2,1960,3,-1,0,3,1
32,9,2,2,0,654,1,0,0,25,5,615,4,-1,0,3,1
48,6,1,2,0,0,0,0,0,29,1,1249,3,-1,0,3,1
33,4,1,2,0,2599,0,0,0,30,4,1373,2,-1,0,3,1
42,4,1,2,0,2187,1,0,0,17,11,525,3,-1,0,3,1
29,7,2,0,0,339,0,0,2,4,7,1576,3,-1,0,3,1
40,9,1,1,0,-357,1,0,0,16,7,700,4,-1,0,3,1
30,8,2,1,0,48,0,0,0,25,2,217,1,191,2,2,1
35,6,2,2,0,71,0,0,0,15,6,651,1,-1,0,3,1
46,0,1,1,0,974,0,0,0,5,6,174,2,80,1,2,1
35,0,1,2,0,286,0,0,0,30,4,949,2,-1,0,3,1
37,4,1,2,0,1276,0,0,0,16,11,146,1,94,2,2,1
41,6,1,1,1,0,1,0,0,17,11,789,1,-1,0,3,1
40,7,1,1,0,446,1,0,2,16,5,1252,1,-1,0,3,1
32,9,1,1,0,484,1,0,0,12,8,668,2,463,1,2,1
48,9,1,1,1,0,0,0,2,30,5,682,1,-1,0,3,1
35,0,2,1,0,507,1,0,0,22,7,560,2,-1,0,3,1
43,4,1,2,0,0,0,0,0,14,7,1153,3,-1,0,3,1
29,4,2,2,0,572,1,0,1,8,11,319,1,-1,0,3,1
27,9,2,2,0,1075,0,0,0,2,9,529,2,184,1,2,1
38,9,2,2,0,508,1,1,0,12,8,1103,2,-1,0,3,1
36,4,1,2,0,926,0,0,0,14,4,216,1,-1,0,3,1
33,1,2,0,0,611,0,0,1,16,9,390,2,-1,0,3,1
32,0,1,1,0,1604,0,1,0,7,7,625,1,-1,0,3,1
34,0,1,1,0,1406,1,0,0,20,8,63,2,85,1,2,1
35,4,1,2,0,611,0,0,0,1,10,305,2,121,1,2,1
38,9,0,2,0,1805,0,0,2,9,6,952,2,-1,0,3,1
43,1,2,0,0,-399,0,1,0,28,7,662,3,-1,0,3,1
31,9,2,2,0,208,0,0,0,12,8,1344,7,-1,0,3,1
46,0,1,1,0,556,1,1,2,15,5,646,3,-1,0,3,1
30,4,2,2,0,102,1,0,0,18,12,364,3,-1,0,3,1
34,4,2,2,0,-578,1,0,0,18,5,767,2,-1,0,3,1
27,0,1,2,0,73,0,0,0,10,2,159,1,-1,0,3,1
32,9,2,1,0,483,0,0,0,8,8,580,3,-1,0,3,1
40,4,1,2,0,0,1,0,0,25,3,506,2,-1,0,3,1
42,4,1,2,0,372,1,0,0,4,8,153,3,1,2,2,1
37,1,2,1,0,133,1,0,0,11,5,1388,2,-1,0,3,1
32,4,2,2,0,2551,1,0,0,21,7,638,3,-1,0,3,1
28,0,2,3,0,24,1,0,0,18,7,415,2,-1,0,3,1
35,4,1,3,0,2326,1,1,0,16,9,319,1,-1,0,3,1
27,0,1,1,0,1595,0,0,0,29,12,196,2,197,2,2,1
36,10,1,2,0,154,0,0,0,26,8,556,7,-1,0,3,1
31,0,2,1,0,190,0,0,0,30,4,514,1,-1,0,3,1
31,9,2,2,0,882,0,0,0,4,9,293,1,93,1,2,1
40,7,0,1,0,687,1,0,0,2,2,531,1,208,1,2,1
34,1,1,1,0,800,0,0,0,5,4,144,1,-1,0,3,1
27,9,2,2,0,667,0,0,0,29,1,866,2,-1,0,3,1
44,3,2,0,0,1059,0,0,2,18,6,2093,1,-1,0,3,1
32,4,2,2,0,2,1,0,0,11,9,100,2,-1,0,3,1
40,1,1,0,0,1758,1,0,2,16,5,1230,3,-1,0,3,1
29,6,2,2,0,476,1,0,0,18,5,427,1,-1,0,3,1
32,9,1,1,0,348,1,0,0,17,7,926,1,-1,0,3,1
44,2,1,2,0,121,0,0,0,10,8,412,1,-1,0,3,1
33,0,1,1,0,82,1,0,0,25,7,735,1,-1,0,3,1
38,4,2,2,0,104,1,0,0,6,5,606,3,-1,0,3,1
45,1,1,3,0,1529,1,0,0,13,11,181,1,197,1,2,1
36,7,2,1,0,365,0,0,0,4,5,643,1,-1,0,3,1
32,4,0,2,0,222,0,1,0,15,7,820,4,-1,0,3,1
45,1,2,1,0,0,0,0,0,5,8,374,2,472,1,2,1
35,3,2,1,0,1015,1,0,2,5,6,406,2,-1,0,3,1
42,1,1,0,0,1673,1,0,0,17,4,636,3,-1,0,3,1
37,9,2,1,0,980,0,0,0,8,8,1306,5,-1,0,3,1
30,1,2,1,0,183,1,0,0,18,7,610,1,-1,0,3,1
30,7,0,0,0,459,1,0,0,18,7,494,1,-1,0,3,1
31,10,2,2,0,302,0,0,0,3,2,349,1,357,3,2,1
37,2,0,1,0,175,1,1,2,13,5,753,6,-1,0,3,1
34,1,1,1,0,182,0,0,0,6,8,938,2,-1,0,3,1
31,9,1,1,1,-367,1,0,0,18,7,474,2,-1,0,3,1
48,10,0,1,0,201,0,0,0,10,11,594,1,91,1,2,1
39,1,1,0,0,70,0,0,2,8,5,813,1,-1,0,3,1
33,7,2,1,0,152,1,0,0,25,5,202,2,365,2,2,1
39,6,1,2,0,1047,0,0,2,6,6,554,1,-1,0,3,1
30,9,1,1,0,484,1,0,2,6,5,703,1,-1,0,3,1
39,9,1,1,0,1587,1,0,0,8,9,108,2,98,3,2,1
27,9,2,1,0,489,1,0,0,30,7,356,4,-1,0,3,1
28,6,2,2,0,159,0,0,0,16,11,449,2,33,4,2,1
